validTime,station,runtime,M_0,M_1,M_2,M_3,M_4,M_5,M_6,M_7,M_8,M_9,obs
2021-09-16 12:00:00,1,2021-09-15 12:00:00,287.514,285.938,288.081,285.09,286.993,285.523,284.668,285.751,286.563,288.011,286.27
2021-09-16 12:00:00,2,2021-09-15 12:00:00,285.58,284.973,285.029,283.846,285.717,284.33,286.677,284.185,286.72,283.96,286.39
2021-09-16 12:00:00,3,2021-09-15 12:00:00,285.115,283.326,287.129,285.695,284.81,284.966,286.649,283.705,286.965,285.083,285.74
2021-09-17 12:00:00,1,2021-09-16 12:00:00,286.403,288.087,287.263,286.592,286.963,286.189,288.366,287.243,288.571,288.02,288.65
2021-09-17 12:00:00,2,2021-09-16 12:00:00,286.653,288.344,288.482,288.248,287.555,288.137,287.433,286.532,287.598,287.882,288.32
2021-09-17 12:00:00,3,2021-09-16 12:00:00,286.471,285.85,287.343,284.235,289.429,283.704,284.674,287.071,287.745,286.183,286.54
2021-09-18 12:00:00,1,2021-09-17 12:00:00,286.543,288.192,287.197,287.973,288.433,286.195,285.954,288.771,287.272,287.323,288.61
2021-09-18 12:00:00,2,2021-09-17 12:00:00,285.891,286.471,287.119,287.164,285.027,287.666,288.185,286.878,287.669,287.221,285.01
2021-09-18 12:00:00,3,2021-09-17 12:00:00,282.927,284.894,284.261,284.13,284.013,286.163,284.538,285.42,285.457,287.542,285.78
2021-09-19 12:00:00,1,2021-09-18 12:00:00,285.67,286.357,286.415,287.188,286.893,285.167,286.513,284.926,286.933,286.187,285.98
2021-09-19 12:00:00,2,2021-09-18 12:00:00,285.095,285.373,286.801,285.778,286.53,285.495,285.082,286.012,286.988,286.06,285.99
2021-09-19 12:00:00,3,2021-09-18 12:00:00,284.85,283.283,283.196,285.585,285.195,280.76,283.186,280.054,283.632,283.185,284.34
2021-09-20 12:00:00,1,2021-09-19 12:00:00,282.021,281.711,282.217,279.254,280.631,279.265,283.496,284.701,278.895,281.87,281.82
2021-09-20 12:00:00,2,2021-09-19 12:00:00,280.179,280.819,280.703,279.971,281.664,279.697,279.792,282.459,282.138,281.069,279.9
2021-09-20 12:00:00,3,2021-09-19 12:00:00,281.541,281.506,279.564,281.919,279.911,280.338,282.134,282.129,280.147,283.723,279.21
2021-09-21 12:00:00,1,2021-09-20 12:00:00,285.079,286.362,284.358,284.544,286.135,286.527,285.829,285.887,284.608,285.806,285.6
2021-09-21 12:00:00,2,2021-09-20 12:00:00,280.978,280.762,279.791,281.563,282.066,283.078,280.894,280.444,283.112,282.37,277.65
2021-09-21 12:00:00,3,2021-09-20 12:00:00,284.161,281.518,281.307,284.78,283.407,286.284,284.037,285.16,283.92,285.021,284.09
2021-09-22 12:00:00,1,2021-09-21 12:00:00,286.383,286.609,287.439,285.49,287.377,286.782,288.287,285.91,286.182,286.324,287.89
2021-09-22 12:00:00,2,2021-09-21 12:00:00,286.223,287.099,285.347,285.392,286.308,285.291,287.078,284.873,283.888,286.112,284.71
2021-09-22 12:00:00,3,2021-09-21 12:00:00,285.17,285.947,286.123,285.243,283.971,285.086,285.014,287.837,284.917,287.13,288.99
2021-09-23 12:00:00,1,2021-09-22 12:00:00,286.692,287.79,286.54,287.822,287.571,287.068,286.195,287.608,286.141,289.767,286.72
2021-09-23 12:00:00,2,2021-09-22 12:00:00,287.582,288.071,286.142,287.48,286.236,288.407,285.244,286.694,285.864,287.682,286.39
2021-09-23 12:00:00,3,2021-09-22 12:00:00,287.154,286.566,286.338,288.013,287.497,286.548,286.298,286.935,286.326,285.976,287.2
2021-09-24 12:00:00,1,2021-09-23 12:00:00,288.009,289.029,288.243,286.396,286.646,288.445,288.294,285.194,288.12,286.329,288.62
2021-09-24 12:00:00,2,2021-09-23 12:00:00,286.396,287.937,285.37,286.44,287.156,285.563,285.415,285.879,287.511,286.552,287.73
2021-09-24 12:00:00,3,2021-09-23 12:00:00,285.24,285.928,284.842,287.527,287.439,286.276,286.528,286.802,286.338,284.875,287.5
2021-09-25 12:00:00,1,2021-09-24 12:00:00,289.131,289.413,291.264,289.95,290.202,289.503,289.315,291.841,287.7,290.55,289.72
2021-09-25 12:00:00,2,2021-09-24 12:00:00,288.282,287.331,289.603,288.018,289.715,287.002,288.153,288.549,290.918,287.49,288.65
2021-09-25 12:00:00,3,2021-09-24 12:00:00,289.209,289.956,291.018,289.842,289.09,289.799,289.779,290.977,289.336,288.954,290.82
2021-09-26 12:00:00,1,2021-09-25 12:00:00,288.775,288.328,288.425,288.777,288.461,285.861,288.385,288.545,289.327,291.117,288.0
2021-09-26 12:00:00,2,2021-09-25 12:00:00,288.264,288.914,287.22,288.316,288.292,287.135,288.393,289.067,286.868,289.134,287.64
2021-09-26 12:00:00,3,2021-09-25 12:00:00,290.694,290.407,288.567,291.464,288.08,288.394,289.874,287.299,290.432,290.477,287.93
2021-09-27 12:00:00,1,2021-09-26 12:00:00,288.713,286.259,287.719,287.772,287.804,287.737,288.107,289.365,289.071,287.544,288.31
2021-09-27 12:00:00,2,2021-09-26 12:00:00,287.685,287.842,287.625,287.732,287.559,288.85,287.929,288.362,286.926,288.656,289.15
2021-09-27 12:00:00,3,2021-09-26 12:00:00,286.504,287.575,288.775,287.748,285.405,287.677,288.321,286.986,287.798,287.02,289.5
2021-09-28 12:00:00,1,2021-09-27 12:00:00,283.539,284.16,281.916,285.122,286.426,283.079,282.674,283.629,284.635,284.081,282.54
2021-09-28 12:00:00,2,2021-09-27 12:00:00,283.237,284.002,283.063,283.779,283.787,282.523,285.041,281.503,283.012,282.583,283.5
2021-09-28 12:00:00,3,2021-09-27 12:00:00,283.42,284.467,283.505,284.762,283.944,283.139,284.5,282.299,282.257,282.515,283.64
2021-09-29 12:00:00,1,2021-09-28 12:00:00,283.611,284.513,284.375,285.493,282.287,285.343,283.827,282.777,283.599,282.777,281.88
2021-09-29 12:00:00,2,2021-09-28 12:00:00,281.274,284.014,283.938,282.984,282.098,282.446,280.202,283.386,282.231,283.858,284.58
2021-09-29 12:00:00,3,2021-09-28 12:00:00,285.836,286.056,284.119,283.9,283.67,284.344,283.881,282.944,282.904,283.78,284.13
2021-09-30 12:00:00,1,2021-09-29 12:00:00,283.948,280.992,285.473,280.987,280.745,282.722,281.731,280.493,280.607,280.053,281.79
2021-09-30 12:00:00,2,2021-09-29 12:00:00,280.278,280.318,279.635,279.356,280.283,280.367,278.86,278.754,279.465,280.088,279.15
2021-09-30 12:00:00,3,2021-09-29 12:00:00,277.815,280.707,282.741,281.567,282.058,279.753,281.471,278.802,278.612,281.884,280.67
2021-10-01 12:00:00,1,2021-09-30 12:00:00,285.154,286.496,285.909,286.262,287.295,285.811,284.778,286.602,285.627,286.893,285.2
2021-10-01 12:00:00,2,2021-09-30 12:00:00,284.97,282.722,283.974,282.234,283.774,284.108,285.322,283.737,283.114,281.551,284.29
2021-10-01 12:00:00,3,2021-09-30 12:00:00,282.551,282.148,284.541,282.429,284.811,284.874,284.468,283.047,282.801,281.289,283.55
2021-10-02 12:00:00,1,2021-10-01 12:00:00,282.578,280.69,281.94,284.805,280.317,280.093,285.025,284.32,281.584,281.204,282.33
2021-10-02 12:00:00,2,2021-10-01 12:00:00,284.661,282.545,283.474,283.696,283.03,284.508,283.937,285.342,284.433,282.119,284.36
2021-10-02 12:00:00,3,2021-10-01 12:00:00,285.359,284.365,282.029,283.923,284.007,283.713,284.579,285.539,285.863,284.757,282.31
2021-10-03 12:00:00,1,2021-10-02 12:00:00,283.827,284.068,284.206,284.577,280.309,284.737,283.734,282.527,282.316,282.308,284.75
2021-10-03 12:00:00,2,2021-10-02 12:00:00,286.308,285.371,285.179,285.961,283.667,285.323,285.989,287.401,284.798,285.721,284.89
2021-10-03 12:00:00,3,2021-10-02 12:00:00,284.901,286.634,288.699,287.532,284.387,285.408,285.328,287.577,287.3,287.987,285.31
2021-10-04 12:00:00,1,2021-10-03 12:00:00,282.712,283.038,284.193,283.788,280.784,283.231,281.41,282.239,285.816,282.692,283.17
2021-10-04 12:00:00,2,2021-10-03 12:00:00,282.354,281.665,282.446,283.434,281.433,282.326,282.633,283.53,282.245,282.459,282.65
2021-10-04 12:00:00,3,2021-10-03 12:00:00,282.357,282.776,283.022,283.45,282.011,282.697,283.347,282.778,283.357,282.398,283.38
2021-10-05 12:00:00,1,2021-10-04 12:00:00,285.289,284.54,285.689,285.189,285.302,283.766,285.125,285.899,283.442,284.414,283.62
2021-10-05 12:00:00,2,2021-10-04 12:00:00,283.981,284.21,283.481,284.631,286.677,283.139,282.539,284.864,282.553,285.281,282.8
2021-10-05 12:00:00,3,2021-10-04 12:00:00,284.669,282.409,281.465,282.751,284.035,284.371,284.594,283.089,283.406,283.584,283.5
2021-10-06 12:00:00,1,2021-10-05 12:00:00,283.667,285.281,281.957,281.155,285.551,282.603,283.957,285.681,281.183,285.189,284.48
2021-10-06 12:00:00,2,2021-10-05 12:00:00,283.809,287.742,287.705,283.569,283.915,284.53,285.165,288.238,284.215,283.904,284.52
2021-10-06 12:00:00,3,2021-10-05 12:00:00,281.284,282.071,282.902,280.947,284.637,282.145,284.457,282.952,282.881,282.4,285.12
2021-10-07 12:00:00,1,2021-10-06 12:00:00,286.488,283.577,284.517,285.559,284.65,286.083,283.203,283.205,286.665,283.795,284.64
2021-10-07 12:00:00,2,2021-10-06 12:00:00,285.727,283.874,281.688,284.217,284.375,284.114,284.748,284.234,284.54,284.235,285.71
2021-10-07 12:00:00,3,2021-10-06 12:00:00,283.693,283.11,284.382,282.295,283.393,284.775,283.214,283.849,282.963,284.759,283.9
2021-10-08 12:00:00,1,2021-10-07 12:00:00,282.337,282.571,283.403,284.06,282.855,283.379,282.268,283.619,282.228,284.252,284.29
2021-10-08 12:00:00,2,2021-10-07 12:00:00,284.11,284.86,284.59,283.179,283.013,281.961,282.7,284.588,283.182,282.414,283.59
2021-10-08 12:00:00,3,2021-10-07 12:00:00,284.205,283.151,282.659,281.23,282.584,281.65,282.008,284.237,283.039,283.292,282.72
2021-10-09 12:00:00,1,2021-10-08 12:00:00,282.937,283.46,283.253,281.424,282.618,284.818,282.176,281.656,282.536,282.427,282.97
2021-10-09 12:00:00,2,2021-10-08 12:00:00,283.201,281.22,281.933,279.626,282.731,282.324,283.651,281.324,283.542,280.263,283.19
2021-10-09 12:00:00,3,2021-10-08 12:00:00,280.524,280.971,280.881,279.129,281.51,282.127,280.999,282.689,280.566,279.404,281.33
2021-10-10 12:00:00,1,2021-10-09 12:00:00,282.829,283.504,283.138,283.177,285.38,284.458,281.207,279.323,283.095,284.093,283.55
2021-10-10 12:00:00,2,2021-10-09 12:00:00,282.617,281.824,282.391,283.259,282.648,284.224,283.098,283.617,284.14,282.305,283.25
2021-10-10 12:00:00,3,2021-10-09 12:00:00,281.233,282.494,280.269,283.092,281.131,282.282,281.835,282.117,281.719,282.263,282.64
2021-10-11 12:00:00,1,2021-10-10 12:00:00,282.986,283.361,282.162,283.336,282.827,282.874,281.542,282.252,283.167,282.314,281.88
2021-10-11 12:00:00,2,2021-10-10 12:00:00,282.07,282.805,283.29,283.678,278.972,283.053,283.016,281.564,282.463,283.562,282.36
2021-10-11 12:00:00,3,2021-10-10 12:00:00,282.495,280.573,280.803,284.301,281.817,282.417,283.44,282.047,283.888,283.637,283.96
2021-10-12 12:00:00,1,2021-10-11 12:00:00,280.241,281.081,279.577,280.636,280.064,279.004,278.529,281.844,281.903,280.826,278.59
2021-10-12 12:00:00,2,2021-10-11 12:00:00,281.128,283.34,281.808,284.338,282.3,281.739,282.87,283.337,283.599,282.748,283.6
2021-10-12 12:00:00,3,2021-10-11 12:00:00,276.755,278.767,279.372,279.768,277.88,277.376,277.372,277.98,277.529,278.445,280.22
2021-10-13 12:00:00,1,2021-10-12 12:00:00,278.953,278.867,279.96,279.986,278.008,278.567,280.523,277.503,279.206,280.767,280.77
2021-10-13 12:00:00,2,2021-10-12 12:00:00,275.912,276.326,281.219,279.738,280.219,281.557,279.97,281.147,278.637,282.834,281.41
2021-10-13 12:00:00,3,2021-10-12 12:00:00,277.436,279.527,280.962,279.877,278.508,279.117,280.575,281.112,278.541,280.562,281.68
2021-10-14 12:00:00,1,2021-10-13 12:00:00,283.083,283.193,283.424,285.31,283.099,284.132,285.072,281.021,282.66,281.333,283.03
2021-10-14 12:00:00,2,2021-10-13 12:00:00,283.801,287.029,283.72,285.333,284.568,283.35,285.64,283.325,284.288,285.476,284.21
2021-10-14 12:00:00,3,2021-10-13 12:00:00,281.633,282.267,283.267,282.127,282.941,281.775,284.093,281.189,281.727,280.799,282.42
2021-10-15 12:00:00,1,2021-10-14 12:00:00,278.443,280.728,277.837,280.4,279.319,278.864,278.165,280.145,282.306,279.285,277.96
2021-10-15 12:00:00,2,2021-10-14 12:00:00,280.557,280.019,281.403,281.343,282.144,281.294,278.726,281.407,281.113,278.559,279.77
2021-10-15 12:00:00,3,2021-10-14 12:00:00,278.126,277.709,276.737,279.21,279.314,276.64,277.932,280.269,280.101,277.885,279.52
2021-10-16 12:00:00,1,2021-10-15 12:00:00,281.566,277.817,278.288,278.211,282.008,277.953,280.45,277.867,280.044,279.411,276.44
2021-10-16 12:00:00,2,2021-10-15 12:00:00,277.597,279.246,279.14,280.651,278.477,277.41,276.632,277.354,279.872,278.168,280.42
2021-10-16 12:00:00,3,2021-10-15 12:00:00,277.551,279.992,278.506,276.764,277.708,277.901,279.72,276.958,279.614,274.872,280.75
2021-10-17 12:00:00,1,2021-10-16 12:00:00,282.987,282.407,282.377,285.649,285.559,282.389,284.606,283.703,282.501,285.414,283.5
2021-10-17 12:00:00,2,2021-10-16 12:00:00,280.869,280.187,278.943,280.968,280.282,280.403,280.046,280.376,281.492,280.557,280.5
2021-10-17 12:00:00,3,2021-10-16 12:00:00,280.688,281.45,279.32,279.9,281.611,280.045,280.651,280.614,280.749,279.37,280.25
2021-10-18 12:00:00,1,2021-10-17 12:00:00,284.047,282.085,281.569,283.173,282.112,283.898,282.376,281.646,282.098,283.335,281.18
2021-10-18 12:00:00,2,2021-10-17 12:00:00,281.821,282.01,281.664,280.665,281.023,280.613,281.432,279.916,281.996,282.684,281.44
2021-10-18 12:00:00,3,2021-10-17 12:00:00,281.767,281.778,281.979,280.724,280.789,283.053,280.657,283.322,282.656,282.32,280.4
2021-10-19 12:00:00,1,2021-10-18 12:00:00,286.957,288.056,288.245,288.594,289.484,288.02,288.633,289.536,287.667,288.199,289.35
2021-10-19 12:00:00,2,2021-10-18 12:00:00,288.238,287.169,289.868,289.071,289.224,291.67,290.27,288.856,289.507,289.813,290.27
2021-10-19 12:00:00,3,2021-10-18 12:00:00,289.11,286.606,287.63,287.446,288.273,287.357,288.729,290.22,289.516,288.842,289.33
2021-10-20 12:00:00,1,2021-10-19 12:00:00,286.353,285.652,287.099,288.227,287.996,287.935,286.549,286.719,286.964,287.287,288.16
2021-10-20 12:00:00,2,2021-10-19 12:00:00,287.97,287.492,287.936,287.305,288.186,287.087,285.368,287.149,287.493,287.976,288.46
2021-10-20 12:00:00,3,2021-10-19 12:00:00,283.786,287.863,284.993,286.209,287.388,285.001,286.853,285.131,289.3,288.264,288.54
2021-10-21 12:00:00,1,2021-10-20 12:00:00,277.996,279.12,280.657,278.215,278.285,279.543,276.669,279.377,281.27,279.216,277.49
2021-10-21 12:00:00,2,2021-10-20 12:00:00,281.179,280.319,280.417,280.051,281.776,281.453,279.575,280.735,280.828,280.91,281.5
2021-10-21 12:00:00,3,2021-10-20 12:00:00,278.182,275.428,280.52,280.045,279.275,280.005,280.265,280.749,280.291,279.894,278.82
2021-10-22 12:00:00,1,2021-10-21 12:00:00,281.442,279.8,278.788,281.95,278.052,282.035,280.555,279.52,281.068,279.673,280.56
2021-10-22 12:00:00,2,2021-10-21 12:00:00,280.009,279.707,280.024,281.185,281.417,281.114,280.024,280.28,278.737,281.264,280.64
2021-10-22 12:00:00,3,2021-10-21 12:00:00,277.697,279.078,281.223,279.818,278.95,279.681,280.326,279.732,278.46,279.629,279.52
2021-10-23 12:00:00,1,2021-10-22 12:00:00,280.859,281.476,280.869,281.236,280.663,280.937,282.439,278.994,279.547,282.604,281.63
2021-10-23 12:00:00,2,2021-10-22 12:00:00,281.234,280.581,283.427,281.908,281.3,280.945,281.061,279.257,282.023,280.142,281.47
2021-10-23 12:00:00,3,2021-10-22 12:00:00,277.166,277.071,276.542,276.636,277.785,277.01,278.775,278.585,276.739,280.207,279.28
2021-10-24 12:00:00,1,2021-10-23 12:00:00,281.76,278.577,280.901,280.401,280.527,281.439,279.445,280.65,281.736,280.575,279.62
2021-10-24 12:00:00,2,2021-10-23 12:00:00,279.284,278.346,279.434,279.87,279.793,279.845,277.451,277.407,278.73,279.525,279.28
2021-10-24 12:00:00,3,2021-10-23 12:00:00,278.078,279.096,277.53,277.515,279.112,277.447,278.082,277.21,278.358,278.81,278.15
2021-10-25 12:00:00,1,2021-10-24 12:00:00,284.389,285.312,284.176,286.163,286.536,285.707,284.907,286.2,283.888,284.227,284.69
2021-10-25 12:00:00,2,2021-10-24 12:00:00,284.388,283.34,283.481,283.96,282.194,283.52,281.92,282.565,283.515,283.179,283.81
2021-10-25 12:00:00,3,2021-10-24 12:00:00,280.568,283.6,282.732,280.348,282.692,283.01,282.192,283.683,282.676,282.362,282.27
2021-10-26 12:00:00,1,2021-10-25 12:00:00,282.488,282.848,282.123,285.436,281.839,284.424,282.826,283.055,281.957,282.069,284.9
2021-10-26 12:00:00,2,2021-10-25 12:00:00,284.011,283.556,285.572,283.626,283.812,283.487,282.42,283.029,282.032,283.307,284.0
2021-10-26 12:00:00,3,2021-10-25 12:00:00,283.904,282.758,281.713,283.726,283.505,282.078,282.814,282.717,281.619,282.956,283.36
2021-10-27 12:00:00,1,2021-10-26 12:00:00,286.717,286.053,286.811,285.637,285.903,284.403,284.46,284.708,284.727,285.247,285.79
2021-10-27 12:00:00,2,2021-10-26 12:00:00,284.304,285.809,286.148,287.769,286.028,284.689,284.579,285.524,284.422,285.812,284.43
2021-10-27 12:00:00,3,2021-10-26 12:00:00,284.892,285.627,285.737,284.67,287.556,283.777,285.408,286.425,284.169,284.515,285.21
2021-10-28 12:00:00,1,2021-10-27 12:00:00,281.471,284.039,282.554,283.575,283.118,283.436,284.056,283.561,282.105,284.751,283.83
2021-10-28 12:00:00,2,2021-10-27 12:00:00,282.555,285.324,282.111,284.567,284.344,282.314,283.959,281.911,283.081,283.023,283.73
2021-10-28 12:00:00,3,2021-10-27 12:00:00,283.78,284.269,285.44,283.723,283.451,284.196,284.322,282.483,284.04,283.509,282.72
